news_date,news_text
2020 Nov 25,شبیخون کرونا، به اردوگاه فرهنگی ما رسیده. روزی نیست که یکی از اهل نوشتن و گفتن یا خواندن و نواختن، با این منحوس ملعون به زمین سرد نیفتد و جانش در آسمان ابری محو نشود.
2020 Nov 26,​​​​​​​کارشناسان می‌گویند کاهش قدرت مالی سازنده‌ها در تهران و بهبود صرفه اقتصادی ساخت‌وساز در شهرستان‌ها جریان سرمایه‌گذاری در ساخت‌وساز را تغییر داده است.
2020 Nov 26,رفت‌وآمد در شهر خطر ابتلا به کرونا را بیشتر می‌کند اما فعلا کرونا نه در مکان های عمومی شهر، بلکه در دورهمی‌های خانوادگی بیشتر منتقل می‌شود.
2020 Nov 26,صحبت‌های صبح دیروز حجت‌الاسلام والمسلمین حسن روحانی در جلسه هیأت دولت، حاوی نکات فراوانی بود که بخشی از آنها البته مربوط به مشکلات عدیده کلانشهرها می‌شد؛ آنجا که حرف از دستورالعمل‌های مربوط به مقابله با شیوع هر چه بیشتر بیماری کرونا به میان آمد و راهکارهایی که رئیس‌جمهور محترم از آنها سخن گفت.
2020 Nov 26,پیش‌بینی‌های هواشناسی نشان می‌دهد با ورود سامانه بارشی جدید، امروز و فردا یعنی پنجشنبه و جمعه اغلب استان‌های کشور بارانی هستند و در مناطق سردسیر شاهد بارش برف خواهیم بود؛ به‌طوری که برای 3 استان شمال غربی، هشدار نارنجی آماده‌باش صادر شده است.
2020 Nov 26,حسن روحانی، رئیس جمهور دیروز در جلسه هیات دولت با اشاره به شرایط سخت 3سال گذشته گفت: در تاریخ ایران 2 دفاع مقدس داشته‌ایم؛ یک دفاع مقدس 8ساله در برابر صدامیان و یک دفاع مقدس در برابر جنگ اقتصادی ترامپی‌‌ها.
2020 Nov 26,​​​​​​​در سالروز تشکیل بسیج مستضعفان، حضرت آیت‌الله خامنه‌ای در پیامی بسیج را ثروت بزرگ و ذخیره خداداد ملت ایران خواندند.
2020 Nov 28,با دنده معکوس قیمت‌ها در بازار خودروهای داخلی، مونتاژی و وارداتی، این روزها مشتریان بیشتری برای اطلاع از کم و کیف قیمت و شرایط بازار خودرو به برخی مراکز عرضه مانند اطراف مرکز خرید و فروش خودروی چیتگر مراجعه می‌کنند.
2020 Nov 28,اولین جمعه آذر در اغلب استان‌های کشور با هوای بارانی و برفی همراه بود. هواشناسی پیش‌بینی می‌کند امروز شنبه هم اغلب استان‌ها تحت‌تأثیر سامانه بارشی فعال، شاهد بارش برف و باران هستند، اما در برخی استان‌ها ازجمله خوزستان، چهارمحال و بختیاری و کهگیلویه‌وبویراحمد هشدار قرمز صادر شده است.
2020 Nov 28,از ابتدای هفته گذشته طرح منع آمد و شد شبانه از ساعت ۲۱ برای تمامی اقشار جامعه_ به جز مواردی که برایشان استثنا قائل شدند_ اجرا و خوشبختانه با استقبال خوب شهروندان مواجه شد.
2020 Nov 28,حادثه ناگوار و تلخ ترور ناجوانمردانه استاد محسن فخری‌زاده به دست عوامل صهیونیسم و ایادی آنان اتفاقی نیست که بشود به‌سادگی از آن گذشت.
2020 Nov 28,در سالگرد ترور شهید مجید شهریاری دانشمند هسته‌ای کشورمان، یکی دیگر از چهره‌های رده بالای صنعت دفاعی هدف ترور دشمنان قرار گرفت.
2020 Nov 29,ترور شهید محسن فخری‌زاده خبر نخست رسانه‌های داخلی و منطقه‌ای در 48ساعت گذشته بوده است، علاوه بر موج محکومیت اقدام تروریستی در سطح منطقه‌ای و بین‌المللی، مقامات و شخصیت‌های کشورمان ضمن محکومیت این ترور خواستار مجازات عوامل آن شدند، رهبر معظم انقلاب و رئیس‌جمهور دیروز در پیام‌های جداگانه بر پیگیری این جنایت تأکید کردند.
2020 Nov 29,یک هفته از آغاز محدودیت‌های سراسری کرونا در کشور می‌گذرد. هنوز برای بررسی اثربخشی این محدودیت‌ها زود است و کارشناسان مشاهده نتیجه را به دی‌ماه موکول کرده‌اند.
2020 Nov 29,ترور شهید محسن فخری‌زاده تقریبا یک دهه پس از سلسله ترورهای هدفمند دانشمندان هسته‌ای کشور در اواخر دهه 80و سال 90، مجموعه سؤالاتی را برای افکار عمومی داخل ایجاد کرد.
2020 Nov 29,کسانی که می خواهند خاورمیانه را به آشوب بکشند، می‌کوشند تا تحریم های نفتی و بانکی ایران ادامه یابد. این دام، دیده شده است.
2020 Nov 29,​​​​​​​حداقل ارزش سبد 60قلم از خوراکی‌های موردنیاز خانوارها از آبان پارسال تا آبان امسال از یک‌میلیون و 100هزار تومان به یک‌میلیون و 800هزار تومان افزایش یافته است.
2020 Nov 29,2‌ماه دیگر، یک‌سالگی شیوع کرونا در ایران است و حالا وزارت بهداشت فراخوان جذب داوطلب داده؛ فراخوانی که بخشی از آن برای کمک به کادر درمان است.
2020 Nov 30,به‌نظر می‌رسد سوخت لازم برای رشد شاخص بورس در روزهای باقیمانده از سال فراهم آمده؛ چنان‌که با ظهور 3 محرک تازه برای تداوم رشد بورس، ارزش بازارسهام دیروز با رشد 175هزار میلیارد تومانی مواجه شد و نماگر این بازار از محدوده مقاومت یک میلیون و 400هزار واحد عبور کرد. مجموع رقم رشد ارزش بازار سهام از 20آبان تا دیروز، 9آذر 99به 1150هزار میلیارد تومان رسید.
2020 Nov 30,کابوس غرش اره‌های برقی قاچاقچیان چوب در جنگل‌های هیرکانی تمامی ندارد. دست‌اندازی به منابع جنگلی شمال کشور سال‌هاست بحرانی شده و حالا دیگر راهی جز اقدام عاجل برای کنترل این وضعیت باقی نگذاشته است.
2020 Nov 30,آلودگی هوا یکی از مشکلاتی است که به‌دنبال صنعتی‌شدن و تمرکز جمعیت در شهرها پدید آمده؛مشکلی که هم کشور ما را درگیر خود کرده و هم سایر کلانشهرهای دنیا را. برای حل این مشکل راهکارهای مختلفی درنظر گرفته و اجرا شده و همچنان باید در این مسیر پیش رفت.
2020 Nov 30,همواره یکی از نقدهای ساختاری جدی و درست در حوزه برنامه‌ریزی شهری به‌ویژه در کلانشهر تهران ضعف در حیطه «شناخت» است.
